time_s,temp_C,pwm_pct,error
31337,20.006,100.0,3.006
31338,19.918,100.0,2.918
31339,20.006,100.0,3.006
31340,19.831,100.0,2.831
31341,20.006,100.0,3.006
31342,20.006,100.0,3.006
31343,19.918,100.0,2.918
31344,20.006,100.0,3.006
31345,20.095,100.0,3.095
31346,19.831,100.0,2.831
31347,19.918,100.0,2.918
31348,19.918,100.0,2.918
31349,19.831,100.0,2.831
31350,19.918,100.0,2.918
31351,19.831,100.0,2.831
31352,20.006,100.0,3.006
31353,19.831,100.0,2.831
31354,20.006,100.0,3.006
31355,20.095,100.0,3.095
31356,19.918,100.0,2.918
31357,19.918,100.0,2.918
31358,20.006,100.0,3.006
31359,20.185,100.0,3.185
31360,19.918,100.0,2.918
31361,20.006,100.0,3.006
31362,19.918,100.0,2.918
31363,19.743,100.0,2.743
31364,20.006,100.0,3.006
31365,19.918,100.0,2.918
31366,20.006,100.0,3.006
31367,19.831,100.0,2.831
31368,20.006,100.0,3.006
31369,20.006,100.0,3.006
31370,19.918,100.0,2.918
31371,19.743,100.0,2.743
31372,20.095,100.0,3.095
31373,19.831,100.0,2.831
31374,20.006,100.0,3.006
31375,20.095,100.0,3.095
31376,19.918,100.0,2.918
31377,19.831,100.0,2.831
31378,20.006,100.0,3.006
31379,19.918,100.0,2.918
31380,20.006,100.0,3.006
31381,19.831,100.0,2.831
31382,20.006,100.0,3.006
31383,20.095,100.0,3.095
31384,19.918,100.0,2.918
31385,20.006,100.0,3.006
31386,20.006,100.0,3.006
31387,19.831,100.0,2.831
31388,20.095,100.0,3.095
31389,19.743,100.0,2.743
31390,19.918,100.0,2.918
31391,19.831,100.0,2.831
31392,20.006,100.0,3.006
31393,20.006,100.0,3.006
31394,19.918,100.0,2.918
31395,20.095,100.0,3.095
31396,19.918,100.0,2.918
31397,19.831,100.0,2.831
31398,20.006,100.0,3.006
31399,19.918,100.0,2.918
31400,20.006,100.0,3.006
31401,20.185,100.0,3.185
31402,20.095,100.0,3.095
31403,19.831,100.0,2.831
31404,20.006,100.0,3.006
31405,20.006,100.0,3.006
31406,20.006,100.0,3.006
31407,19.918,100.0,2.918
31408,20.095,100.0,3.095
31409,19.918,100.0,2.918
31410,20.006,100.0,3.006
31411,20.095,100.0,3.095
31412,20.006,100.0,3.006
31413,20.006,100.0,3.006
31414,19.831,100.0,2.831
31415,20.095,100.0,3.095
31416,19.831,100.0,2.831
31417,19.918,100.0,2.918
31418,20.006,100.0,3.006
31419,19.918,100.0,2.918
31420,19.743,100.0,2.743
31421,19.831,100.0,2.831
31422,19.918,100.0,2.918
31423,19.918,100.0,2.918
31424,19.655,100.0,2.655
31425,19.918,100.0,2.918
31426,19.918,100.0,2.918
31427,19.743,100.0,2.743
31428,19.831,100.0,2.831
31429,19.743,100.0,2.743
31430,20.006,100.0,3.006
31431,20.006,100.0,3.006
31432,19.831,100.0,2.831
31433,20.006,100.0,3.006
31434,20.006,100.0,3.006
31435,20.095,100.0,3.095
31436,20.095,100.0,3.095
31437,20.006,100.0,3.006
31438,19.918,100.0,2.918
31439,19.831,100.0,2.831
31440,20.185,100.0,3.185
31441,20.185,100.0,3.185
31442,20.006,100.0,3.006
31443,19.918,100.0,2.918
31444,19.831,100.0,2.831
31445,20.006,100.0,3.006
31446,19.918,100.0,2.918
31447,19.918,100.0,2.918
31448,19.918,100.0,2.918
31449,20.006,100.0,3.006
31450,19.918,100.0,2.918
31451,19.831,100.0,2.831
31452,20.006,100.0,3.006
31453,20.006,100.0,3.006
31454,19.918,100.0,2.918
31455,20.006,100.0,3.006
31456,19.918,100.0,2.918
31457,19.831,100.0,2.831
31458,20.006,100.0,3.006
31459,19.918,100.0,2.918
31460,20.095,100.0,3.095
31461,19.918,100.0,2.918
31462,20.095,100.0,3.095
31463,20.095,100.0,3.095
31464,19.918,100.0,2.918
31465,20.006,100.0,3.006
31466,19.918,100.0,2.918
31467,19.918,100.0,2.918
31468,19.918,100.0,2.918
31469,19.918,100.0,2.918
31470,19.831,100.0,2.831
31471,19.743,100.0,2.743
31472,20.006,100.0,3.006
31473,20.095,100.0,3.095
31474,19.918,100.0,2.918
31475,20.095,100.0,3.095
31476,19.918,100.0,2.918
31477,19.743,100.0,2.743
31478,19.743,100.0,2.743
31479,20.006,100.0,3.006
31480,20.095,100.0,3.095
31481,19.918,100.0,2.918
31482,19.918,100.0,2.918
31483,20.095,100.0,3.095
31484,19.918,100.0,2.918
31485,19.743,100.0,2.743
31486,19.918,100.0,2.918
31487,20.095,100.0,3.095
31488,19.918,100.0,2.918
31489,20.006,100.0,3.006
31490,19.831,100.0,2.831
31491,20.006,100.0,3.006
31492,19.655,100.0,2.655
31493,19.831,100.0,2.831
31494,19.743,100.0,2.743
31495,19.918,100.0,2.918
31496,20.006,100.0,3.006
31497,20.095,100.0,3.095
31498,20.006,100.0,3.006
31499,19.918,100.0,2.918
31500,20.185,100.0,3.185
31501,19.743,100.0,2.743
31502,20.095,100.0,3.095
31503,20.006,100.0,3.006
31504,19.831,100.0,2.831
31505,20.095,100.0,3.095
31506,19.918,100.0,2.918
31507,19.918,100.0,2.918
31508,19.918,100.0,2.918
31509,19.831,100.0,2.831
31510,20.006,100.0,3.006
31511,19.918,100.0,2.918
31512,19.831,100.0,2.831
31513,19.918,100.0,2.918
31514,19.918,100.0,2.918
31515,20.006,100.0,3.006
31516,20.006,100.0,3.006
31517,19.831,100.0,2.831
31518,19.918,100.0,2.918
31519,19.743,100.0,2.743
31520,20.185,100.0,3.185
31521,19.918,100.0,2.918
31522,20.095,100.0,3.095
31523,19.918,100.0,2.918
31524,19.918,100.0,2.918
31525,19.743,100.0,2.743
31526,19.918,100.0,2.918
31527,20.006,100.0,3.006
31528,20.185,100.0,3.185
31529,19.918,100.0,2.918
31530,19.831,100.0,2.831
31531,20.185,100.0,3.185
31532,20.006,100.0,3.006
31533,20.095,100.0,3.095
31534,20.185,100.0,3.185
31535,19.831,100.0,2.831
31536,19.918,100.0,2.918
31537,19.918,100.0,2.918
31538,19.918,100.0,2.918
31539,19.831,100.0,2.831
31540,19.831,100.0,2.831
31541,19.831,100.0,2.831
31542,19.831,100.0,2.831
31543,19.918,100.0,2.918
31544,19.831,100.0,2.831
31545,19.918,100.0,2.918
31546,19.918,100.0,2.918
31547,19.918,100.0,2.918
31548,19.831,100.0,2.831
31549,19.831,100.0,2.831
31550,19.655,100.0,2.655
31551,20.006,100.0,3.006
31552,19.831,100.0,2.831
31553,19.918,100.0,2.918
31554,19.918,100.0,2.918
31555,19.918,100.0,2.918
31556,20.095,100.0,3.095
31557,19.918,100.0,2.918
31558,19.743,100.0,2.743
31559,19.831,100.0,2.831
31560,20.006,100.0,3.006
31561,19.831,100.0,2.831
31562,19.831,100.0,2.831
31563,20.006,100.0,3.006
31564,19.918,100.0,2.918
31565,20.006,100.0,3.006
31566,19.918,100.0,2.918
31567,19.918,100.0,2.918
31568,20.006,100.0,3.006
31569,19.831,100.0,2.831
31570,19.918,100.0,2.918
31571,19.918,100.0,2.918
31572,19.831,100.0,2.831
31573,20.006,100.0,3.006
31574,20.006,100.0,3.006
31575,19.918,100.0,2.918
31576,19.918,100.0,2.918
31577,19.918,100.0,2.918
31578,19.831,100.0,2.831
31579,19.918,100.0,2.918
31580,20.006,100.0,3.006
31581,20.095,100.0,3.095
31582,19.918,100.0,2.918
31583,19.918,100.0,2.918
31584,19.918,100.0,2.918
31585,19.831,100.0,2.831
31586,20.006,100.0,3.006
31587,19.918,100.0,2.918
31588,19.918,100.0,2.918
31589,19.831,100.0,2.831
31590,19.918,100.0,2.918
31591,20.006,100.0,3.006
31592,20.006,100.0,3.006
31593,20.006,100.0,3.006
31594,20.006,100.0,3.006
31595,20.095,100.0,3.095
31596,20.006,100.0,3.006
31597,19.918,100.0,2.918
31598,20.274,100.0,3.274
31599,20.095,100.0,3.095
31600,20.185,100.0,3.185
31601,20.095,100.0,3.095
31602,20.095,100.0,3.095
31603,20.095,100.0,3.095
31604,19.831,100.0,2.831
31605,19.918,100.0,2.918
31606,19.918,100.0,2.918
31607,20.095,100.0,3.095
31608,19.743,100.0,2.743
31609,19.831,100.0,2.831
31610,19.918,100.0,2.918
31611,19.918,100.0,2.918
31612,20.006,100.0,3.006
31613,19.831,100.0,2.831
31614,20.006,100.0,3.006
31615,20.095,100.0,3.095
31616,19.918,100.0,2.918
31617,19.831,100.0,2.831
31618,19.918,100.0,2.918
31619,19.918,100.0,2.918
31620,19.831,100.0,2.831
31621,20.006,100.0,3.006
31622,19.918,100.0,2.918
31623,20.095,100.0,3.095
31624,20.006,100.0,3.006
31625,19.918,100.0,2.918
31626,19.831,100.0,2.831
31627,20.006,100.0,3.006
31628,20.185,100.0,3.185
31629,19.831,100.0,2.831
31630,19.918,100.0,2.918
31631,20.006,100.0,3.006
31632,20.006,100.0,3.006
31633,19.743,100.0,2.743
31634,20.274,100.0,3.274
31635,19.918,100.0,2.918
31636,19.918,100.0,2.918
31637,19.918,100.0,2.918
31638,19.743,100.0,2.743
31639,20.095,100.0,3.095
31640,19.831,100.0,2.831
31641,19.918,100.0,2.918
31642,20.006,100.0,3.006
31643,20.006,100.0,3.006
31644,20.095,100.0,3.095
31645,19.918,100.0,2.918
31646,19.918,100.0,2.918
31647,20.095,100.0,3.095
31648,19.831,100.0,2.831
31649,19.918,100.0,2.918
31650,20.006,100.0,3.006
31651,20.006,100.0,3.006
31652,20.006,100.0,3.006
31653,20.006,100.0,3.006
31654,20.095,100.0,3.095
31655,20.095,100.0,3.095
31656,19.831,100.0,2.831
31657,19.831,100.0,2.831
31658,20.006,100.0,3.006
31659,20.185,100.0,3.185
31660,19.918,100.0,2.918
31661,20.006,100.0,3.006
31662,20.185,100.0,3.185
31663,19.918,100.0,2.918
31664,20.006,100.0,3.006
31665,20.095,100.0,3.095
31666,20.095,100.0,3.095
31667,19.918,100.0,2.918
31668,20.006,100.0,3.006
31669,20.095,100.0,3.095
31670,20.006,100.0,3.006
31671,20.006,100.0,3.006
31672,20.006,100.0,3.006
31673,19.831,100.0,2.831
31674,20.006,100.0,3.006
31675,20.185,100.0,3.185
31676,20.006,100.0,3.006
31677,20.006,100.0,3.006
31678,19.918,100.0,2.918
31679,20.006,100.0,3.006
31680,20.095,100.0,3.095
31681,20.185,100.0,3.185
31682,19.918,100.0,2.918
31683,20.006,100.0,3.006
31684,20.095,100.0,3.095
31685,20.185,100.0,3.185
31686,20.185,100.0,3.185
31687,20.006,100.0,3.006
31688,19.918,100.0,2.918
31689,20.006,100.0,3.006
31690,20.006,100.0,3.006
31691,20.095,100.0,3.095
31692,20.006,100.0,3.006
31693,20.006,100.0,3.006
31694,19.831,100.0,2.831
31695,19.831,100.0,2.831
31696,20.006,100.0,3.006
31697,20.006,100.0,3.006
31698,19.831,100.0,2.831
31699,20.006,100.0,3.006
31700,19.918,100.0,2.918
31701,19.831,100.0,2.831
31702,19.918,100.0,2.918
31703,20.006,100.0,3.006
31704,20.006,100.0,3.006
31705,20.185,100.0,3.185
31706,20.095,100.0,3.095
31707,20.095,100.0,3.095
31708,19.918,100.0,2.918
31709,20.095,100.0,3.095
31710,20.095,100.0,3.095
31711,20.185,100.0,3.185
31712,19.918,100.0,2.918
31713,19.918,100.0,2.918
31714,20.006,100.0,3.006
31715,20.185,100.0,3.185
31716,20.006,100.0,3.006
31717,20.185,100.0,3.185
31718,20.006,100.0,3.006
31719,20.006,100.0,3.006
31720,20.006,100.0,3.006
31721,20.006,100.0,3.006
31722,19.918,100.0,2.918
31723,19.831,100.0,2.831
31724,20.006,100.0,3.006
31725,20.095,100.0,3.095
31726,19.831,100.0,2.831
31727,20.095,100.0,3.095
31728,19.918,100.0,2.918
31729,19.918,100.0,2.918
31730,20.006,100.0,3.006
31731,20.095,100.0,3.095
31732,19.831,100.0,2.831
31733,19.918,100.0,2.918
31734,20.185,100.0,3.185
31735,20.006,100.0,3.006
31736,20.006,100.0,3.006
31737,20.095,100.0,3.095
31738,20.006,100.0,3.006
31739,19.831,100.0,2.831
31740,19.918,100.0,2.918
31741,19.918,100.0,2.918
31742,20.006,100.0,3.006
31743,20.451,100.0,3.451
31744,20.095,100.0,3.095
31745,19.918,100.0,2.918
31746,19.918,100.0,2.918
31747,20.006,100.0,3.006
31753,20.006,100.0,3.006
31754,19.918,100.0,2.918
31755,20.006,100.0,3.006
31756,20.006,100.0,3.006
31757,19.918,100.0,2.918
31758,20.274,100.0,3.274
31759,20.095,100.0,3.095
31760,19.918,100.0,2.918
31761,20.185,100.0,3.185
31762,19.831,100.0,2.831
31763,19.831,100.0,2.831
31764,20.006,100.0,3.006
31765,20.095,100.0,3.095
31766,20.006,100.0,3.006
31767,20.006,100.0,3.006
31768,19.918,100.0,2.918
31769,20.095,100.0,3.095
31770,19.918,100.0,2.918
31771,19.918,100.0,2.918
31772,20.185,100.0,3.185
31773,19.918,100.0,2.918
31774,20.274,100.0,3.274
31775,20.006,100.0,3.006
31776,19.831,100.0,2.831
31777,20.095,100.0,3.095
31778,20.095,100.0,3.095
31779,19.918,100.0,2.918
31780,20.095,100.0,3.095
31781,19.918,100.0,2.918
31782,19.831,100.0,2.831
31783,20.006,100.0,3.006
31784,20.095,100.0,3.095
31785,20.006,100.0,3.006
31786,20.006,100.0,3.006
31787,19.918,100.0,2.918
31788,20.006,100.0,3.006
31789,20.006,100.0,3.006
31790,20.095,100.0,3.095
31791,19.918,100.0,2.918
31792,20.095,100.0,3.095
31793,20.095,100.0,3.095
31794,19.918,100.0,2.918
31795,19.918,100.0,2.918
31796,20.006,100.0,3.006
31797,20.006,100.0,3.006
31798,20.095,100.0,3.095
31799,19.831,100.0,2.831
31800,20.006,100.0,3.006
31801,20.362,100.0,3.362
31802,20.006,100.0,3.006
31803,20.095,100.0,3.095
31804,19.918,100.0,2.918
31805,20.185,100.0,3.185
31806,20.185,100.0,3.185
31807,19.831,100.0,2.831
31808,19.918,100.0,2.918
31809,19.831,100.0,2.831
31810,20.006,100.0,3.006
31811,20.274,100.0,3.274
31812,20.095,100.0,3.095
31813,20.095,100.0,3.095
31814,19.918,100.0,2.918
31815,20.006,100.0,3.006
31816,20.095,100.0,3.095
31817,19.918,100.0,2.918
31818,20.006,100.0,3.006
31819,20.095,100.0,3.095
31820,20.185,100.0,3.185
31821,19.918,100.0,2.918
31822,20.095,100.0,3.095
31823,20.274,100.0,3.274
31824,20.006,100.0,3.006
31825,20.006,100.0,3.006
31826,20.006,100.0,3.006
31827,20.185,100.0,3.185
31828,20.006,100.0,3.006
31829,20.095,100.0,3.095
31830,20.185,100.0,3.185
31831,20.095,100.0,3.095
31832,19.918,100.0,2.918
31833,20.006,100.0,3.006
31834,20.095,100.0,3.095
31835,20.185,100.0,3.185
31836,20.274,100.0,3.274
31837,19.831,100.0,2.831
31838,20.006,100.0,3.006
31839,19.918,100.0,2.918
31840,20.274,100.0,3.274
31841,19.918,100.0,2.918
31842,20.006,100.0,3.006
31843,19.918,100.0,2.918
31844,19.831,100.0,2.831
31845,20.095,100.0,3.095
31846,20.006,100.0,3.006
31847,19.918,100.0,2.918
31848,20.095,100.0,3.095
31849,20.006,100.0,3.006
31850,20.185,100.0,3.185
31851,19.655,100.0,2.655
31852,19.918,100.0,2.918
31853,20.006,100.0,3.006
31854,20.185,100.0,3.185
31855,20.006,100.0,3.006
31856,20.095,100.0,3.095
31857,19.918,100.0,2.918
31858,19.831,100.0,2.831
31859,20.006,100.0,3.006
31860,19.918,100.0,2.918
31861,19.918,100.0,2.918
31862,19.831,100.0,2.831
31863,19.918,100.0,2.918
31864,19.918,100.0,2.918
31865,20.274,100.0,3.274
31866,19.918,100.0,2.918
31867,19.831,100.0,2.831
31868,19.918,100.0,2.918
31869,20.095,100.0,3.095
31870,20.095,100.0,3.095
31871,19.918,100.0,2.918
31872,19.743,100.0,2.743
31873,20.006,100.0,3.006
31874,20.185,100.0,3.185
31875,20.006,100.0,3.006
31876,20.095,100.0,3.095
31877,19.918,100.0,2.918
31878,20.006,100.0,3.006
31879,20.095,100.0,3.095
31880,19.918,100.0,2.918
31881,19.918,100.0,2.918
31882,19.831,100.0,2.831
31883,19.831,100.0,2.831
31884,20.006,100.0,3.006
31885,20.006,100.0,3.006
31886,19.918,100.0,2.918
31887,20.095,100.0,3.095
31888,19.918,100.0,2.918
31889,20.006,100.0,3.006
31890,19.918,100.0,2.918
31891,20.095,100.0,3.095
31892,20.006,100.0,3.006
31893,19.918,100.0,2.918
31894,19.831,100.0,2.831
31895,20.095,100.0,3.095
31896,20.006,100.0,3.006
31897,20.095,100.0,3.095
31898,20.006,100.0,3.006
31899,20.095,100.0,3.095
31900,20.095,100.0,3.095
31901,20.006,100.0,3.006
31902,19.918,100.0,2.918
31903,20.006,100.0,3.006
31904,20.274,100.0,3.274
31905,20.095,100.0,3.095
31906,20.185,100.0,3.185
31907,19.918,100.0,2.918
31908,19.918,100.0,2.918
31909,19.918,100.0,2.918
31910,20.185,100.0,3.185
31911,19.831,100.0,2.831
31912,19.918,100.0,2.918
31913,19.918,100.0,2.918
31914,20.185,100.0,3.185
31915,19.918,100.0,2.918
31916,19.918,100.0,2.918
31917,20.095,100.0,3.095
31918,19.918,100.0,2.918
31919,19.918,100.0,2.918
31920,19.918,100.0,2.918
31921,20.006,100.0,3.006
31922,20.006,100.0,3.006
31923,19.918,100.0,2.918
31924,20.006,100.0,3.006
31925,19.918,100.0,2.918
31926,19.918,100.0,2.918
31927,19.918,100.0,2.918
31928,19.918,100.0,2.918
31929,20.006,100.0,3.006
31930,20.095,100.0,3.095
31931,20.006,100.0,3.006
31932,20.006,100.0,3.006
31933,19.918,100.0,2.918
31934,19.918,100.0,2.918
31935,20.095,100.0,3.095
31936,20.006,100.0,3.006
31937,19.831,100.0,2.831
31938,19.918,100.0,2.918
31939,20.006,100.0,3.006
31940,19.831,100.0,2.831
31941,19.918,100.0,2.918
31942,20.006,100.0,3.006
31943,20.095,100.0,3.095
31944,19.918,100.0,2.918
31945,19.918,100.0,2.918
31946,19.831,100.0,2.831
31947,19.831,100.0,2.831
31948,20.095,100.0,3.095
31949,19.918,100.0,2.918
31950,20.006,100.0,3.006
31951,19.743,100.0,2.743
31952,20.185,100.0,3.185
31953,20.095,100.0,3.095
31954,19.831,100.0,2.831
31955,19.918,100.0,2.918
31956,19.918,100.0,2.918
31957,20.095,100.0,3.095
31958,19.918,100.0,2.918
31959,20.006,100.0,3.006
31960,20.095,100.0,3.095
31961,19.918,100.0,2.918
31962,19.831,100.0,2.831
31963,19.918,100.0,2.918
31964,19.918,100.0,2.918
31965,19.743,100.0,2.743
31966,20.006,100.0,3.006
31967,19.831,100.0,2.831
31968,20.006,100.0,3.006
31969,19.918,100.0,2.918
31970,19.743,100.0,2.743
31971,19.918,100.0,2.918
31972,19.831,100.0,2.831
31973,19.918,100.0,2.918
31974,20.006,100.0,3.006
31975,20.006,100.0,3.006
31976,19.831,100.0,2.831
31977,20.274,100.0,3.274
31978,19.918,100.0,2.918
31979,19.918,100.0,2.918
31980,19.918,100.0,2.918
31981,20.006,100.0,3.006
31982,20.006,100.0,3.006
31983,19.918,100.0,2.918
31984,20.006,100.0,3.006
31985,19.918,100.0,2.918
31986,19.831,100.0,2.831
31987,19.918,100.0,2.918
31988,20.006,100.0,3.006
31989,19.918,100.0,2.918
31990,19.831,100.0,2.831
31991,20.006,100.0,3.006
31992,19.918,100.0,2.918
31993,19.918,100.0,2.918
31994,19.918,100.0,2.918
31995,19.918,100.0,2.918
31996,19.831,100.0,2.831
31997,20.006,100.0,3.006
31998,19.918,100.0,2.918
31999,20.006,100.0,3.006
32000,19.831,100.0,2.831
32001,20.006,100.0,3.006
32002,20.006,100.0,3.006
32003,19.918,100.0,2.918
32004,19.831,100.0,2.831
32005,19.743,100.0,2.743
32006,20.095,100.0,3.095
32007,20.006,100.0,3.006
32008,19.831,100.0,2.831
32009,19.918,100.0,2.918
32010,19.743,100.0,2.743
32011,19.831,100.0,2.831
32012,19.831,100.0,2.831
32013,19.831,100.0,2.831
32014,20.185,100.0,3.185
32015,19.655,100.0,2.655
32016,20.095,100.0,3.095
32017,19.918,100.0,2.918
32018,19.831,100.0,2.831
32019,19.831,100.0,2.831
32020,19.918,100.0,2.918
32021,19.918,100.0,2.918
32022,20.006,100.0,3.006
32023,19.831,100.0,2.831
32024,20.095,100.0,3.095
32025,19.918,100.0,2.918
32026,19.743,100.0,2.743
32027,20.274,100.0,3.274
32028,19.918,100.0,2.918
32029,20.006,100.0,3.006
32030,20.006,100.0,3.006
32031,19.918,100.0,2.918
32032,19.918,100.0,2.918
32033,19.831,100.0,2.831
32034,19.743,100.0,2.743
32035,20.006,100.0,3.006
32036,19.918,100.0,2.918
32037,19.831,100.0,2.831
32038,19.918,100.0,2.918
32039,19.831,100.0,2.831
32040,19.918,100.0,2.918
32041,19.918,100.0,2.918
32042,20.006,100.0,3.006
32043,20.006,100.0,3.006
32044,20.095,100.0,3.095
32045,19.918,100.0,2.918
32046,20.006,100.0,3.006
32047,20.095,100.0,3.095
32048,20.095,100.0,3.095
32049,20.095,100.0,3.095
32050,20.006,100.0,3.006
32051,20.006,100.0,3.006
32052,20.006,100.0,3.006
32053,20.006,100.0,3.006
32054,20.006,100.0,3.006
32055,20.095,100.0,3.095
32056,20.006,100.0,3.006
32057,19.831,100.0,2.831
32058,20.095,100.0,3.095
32059,19.918,100.0,2.918
32060,19.831,100.0,2.831
32061,20.185,100.0,3.185
32062,19.918,100.0,2.918
32063,19.743,100.0,2.743
32064,20.274,100.0,3.274
32065,19.918,100.0,2.918
32066,20.095,100.0,3.095
32067,20.095,100.0,3.095
32068,19.918,100.0,2.918
32069,20.006,100.0,3.006
32070,20.185,100.0,3.185
32071,19.831,100.0,2.831
32072,20.006,100.0,3.006
32073,19.743,100.0,2.743
32074,19.918,100.0,2.918
32075,20.006,100.0,3.006
32076,20.006,100.0,3.006
32077,20.006,100.0,3.006
32078,20.006,100.0,3.006
32079,19.918,100.0,2.918
32080,19.831,100.0,2.831
32081,19.918,100.0,2.918
32082,19.831,100.0,2.831
32083,19.918,100.0,2.918
32084,19.831,100.0,2.831
32085,19.918,100.0,2.918
32086,20.006,100.0,3.006
32087,20.006,100.0,3.006
32088,19.655,100.0,2.655
32089,19.918,100.0,2.918
32090,20.006,100.0,3.006
32091,20.006,100.0,3.006
32092,19.831,100.0,2.831
32093,20.006,100.0,3.006
32094,20.006,100.0,3.006
32095,20.006,100.0,3.006
32096,20.006,100.0,3.006
32097,19.831,100.0,2.831
32098,20.006,100.0,3.006
32099,20.006,100.0,3.006
32100,20.006,100.0,3.006
32101,20.006,100.0,3.006
32102,20.006,100.0,3.006
32103,19.918,100.0,2.918
32104,19.918,100.0,2.918
32105,19.918,100.0,2.918
32106,19.918,100.0,2.918
32107,19.918,100.0,2.918
32108,20.095,100.0,3.095
32109,20.006,100.0,3.006
32110,19.743,100.0,2.743
32111,19.831,100.0,2.831
32112,20.006,100.0,3.006
32113,20.006,100.0,3.006
32114,19.918,100.0,2.918
32115,20.095,100.0,3.095
32116,20.006,100.0,3.006
32117,20.006,100.0,3.006
32118,19.831,100.0,2.831
32119,19.918,100.0,2.918
32120,19.918,100.0,2.918
32121,19.918,100.0,2.918
32122,19.918,100.0,2.918
32123,20.006,100.0,3.006
32124,19.918,100.0,2.918
32125,19.831,100.0,2.831
32126,20.095,100.0,3.095
32127,20.006,100.0,3.006
32128,19.918,100.0,2.918
32129,20.095,100.0,3.095
32130,19.918,100.0,2.918
32131,19.918,100.0,2.918
32132,19.918,100.0,2.918
32133,19.918,100.0,2.918
32134,19.918,100.0,2.918
32135,20.006,100.0,3.006
32136,19.918,100.0,2.918
32137,19.831,100.0,2.831
32138,20.006,100.0,3.006
32139,19.743,100.0,2.743
32140,20.006,100.0,3.006
32141,20.006,100.0,3.006
32142,20.006,100.0,3.006
32143,19.918,100.0,2.918
32144,20.095,100.0,3.095
32145,20.095,100.0,3.095
32146,20.006,100.0,3.006
32147,20.006,100.0,3.006
32148,19.918,100.0,2.918
32149,20.006,100.0,3.006
32150,19.743,100.0,2.743
32151,20.185,100.0,3.185
32152,19.743,100.0,2.743
32153,20.006,100.0,3.006
32154,20.006,100.0,3.006
32155,19.918,100.0,2.918
32156,19.918,100.0,2.918
32157,19.918,100.0,2.918
32158,19.918,100.0,2.918
32159,20.006,100.0,3.006
32160,19.743,100.0,2.743
32161,20.006,100.0,3.006
32162,19.831,100.0,2.831
32163,19.918,100.0,2.918
32164,19.918,100.0,2.918
32165,19.918,100.0,2.918
32166,20.095,100.0,3.095
32167,19.831,100.0,2.831
32168,20.095,100.0,3.095
32169,20.006,100.0,3.006
32170,20.006,100.0,3.006
32171,19.918,100.0,2.918
32172,19.831,100.0,2.831
32173,19.918,100.0,2.918
32174,19.918,100.0,2.918
32175,20.006,100.0,3.006
32176,19.918,100.0,2.918
32177,19.918,100.0,2.918
32178,19.918,100.0,2.918
32179,19.918,100.0,2.918
32180,19.831,100.0,2.831
32181,20.006,100.0,3.006
32182,20.006,100.0,3.006
32183,20.274,100.0,3.274
32184,19.831,100.0,2.831
32185,19.918,100.0,2.918
32186,19.918,100.0,2.918
32187,19.918,100.0,2.918
32188,19.918,100.0,2.918
32189,19.831,100.0,2.831
32190,19.918,100.0,2.918
32191,19.831,100.0,2.831
32192,20.095,100.0,3.095
32193,19.831,100.0,2.831
32194,19.831,100.0,2.831
32195,19.918,100.0,2.918
32196,19.918,100.0,2.918
32197,19.918,100.0,2.918
32198,19.655,100.0,2.655
32199,19.918,100.0,2.918
32200,20.095,100.0,3.095
32201,20.006,100.0,3.006
32202,19.655,100.0,2.655
32203,19.831,100.0,2.831
32204,20.185,100.0,3.185
32205,19.831,100.0,2.831
32206,20.095,100.0,3.095
32207,19.918,100.0,2.918
32208,19.918,100.0,2.918
32209,20.006,100.0,3.006
32210,19.918,100.0,2.918
32211,20.006,100.0,3.006
32212,20.006,100.0,3.006
32213,19.918,100.0,2.918
32214,19.831,100.0,2.831
32215,19.918,100.0,2.918
32216,20.006,100.0,3.006
32217,19.918,100.0,2.918
32218,19.918,100.0,2.918
32219,19.831,100.0,2.831
32220,20.006,100.0,3.006
32221,19.831,100.0,2.831
32222,19.918,100.0,2.918
32223,19.743,100.0,2.743
32224,20.006,100.0,3.006
32225,20.095,100.0,3.095
32226,20.006,100.0,3.006
32227,19.831,100.0,2.831
32228,20.006,100.0,3.006
32229,20.095,100.0,3.095
32230,19.831,100.0,2.831
32231,19.918,100.0,2.918
32232,19.743,100.0,2.743
32233,19.831,100.0,2.831
32234,20.006,100.0,3.006
32235,20.006,100.0,3.006
32236,19.831,100.0,2.831
32237,19.831,100.0,2.831
32238,20.006,100.0,3.006
32239,19.743,100.0,2.743
32240,19.918,100.0,2.918
32241,20.006,100.0,3.006
32242,20.006,100.0,3.006
32243,19.918,100.0,2.918
32244,19.918,100.0,2.918
32245,20.006,100.0,3.006
32246,19.918,100.0,2.918
32247,20.006,100.0,3.006
32248,19.918,100.0,2.918
32249,19.918,100.0,2.918
32250,20.006,100.0,3.006
32251,20.006,100.0,3.006
32252,19.918,100.0,2.918
32253,19.831,100.0,2.831
32254,19.831,100.0,2.831
32255,19.918,100.0,2.918
32256,20.006,100.0,3.006
32257,19.918,100.0,2.918
32258,20.006,100.0,3.006
32259,20.006,100.0,3.006
32260,20.006,100.0,3.006
32261,20.006,100.0,3.006
32262,20.095,100.0,3.095
32263,19.918,100.0,2.918
32264,19.918,100.0,2.918
32265,20.006,100.0,3.006
32266,20.006,100.0,3.006
32267,19.655,100.0,2.655
32268,19.918,100.0,2.918
32269,20.095,100.0,3.095
32270,19.918,100.0,2.918
32271,20.006,100.0,3.006
32272,20.006,100.0,3.006
32273,19.918,100.0,2.918
